Student_ID,First_Name,Last_Name,Department,Gender,Age,Attendance (%),Attendence Category,Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Study_Hours_Category,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
S5115,John,Davis,CS,Male,21,85.76,High,45.9,47.74,83.52,76.57,51.1,73.98,63.14,D,22.7,High,No,No,Bachelor's,High,5,5.2
S5116,Ahmed,Davis,Engineering,Male,24,93.04,High,98.31,88.07,55.14,51.65,5.9,99.98,66.51,B,17.8,Medium,No,No,PhD,Low,4,4.3
S5117,Omar,Brown,Mathematics,Male,24,50.48,Low,92.1,94.87,53.24,99.25,91.9,93.46,87.47,B,28.1,High,Yes,No,Bachelor's,Medium,5,6.9
S5118,Emma,Brown,CS,Male,19,98.32,High,77.58,61.25,86.23,91.25,76.8,96.66,81.63,B,8.7,Low,Yes,Yes,None,Low,4,6
S5119,Maria,Brown,Mathematics,Male,23,67.07,Low,89.14,82.35,82.02,81.72,58.5,81.18,79.15,B,16.9,Medium,No,Yes,PhD,Low,9,4.9
S5120,Liam,Brown,Engineering,Female,19,99.52,High,93.25,48.89,94.75,53.04,43.7,92.96,71.1,C,5.9,Low,No,No,Bachelor's,Low,10,7.3
S5121,Omar,Williams,CS,Male,18,62.63,Low,55.57,81.45,75.98,53.74,96,65.98,71.45,C,6.3,Low,Yes,Yes,Bachelor's,High,8,4.8
S5122,Liam,Jones,Engineering,Male,19,73.58,Medium,90.96,41.29,76.5,77.25,77.5,51.37,69.15,D,6.3,Low,Yes,Yes,Master's,Low,5,5.8
S5123,Emma,Brown,Mathematics,Male,22,67.7,Low,51.69,49.05,85.35,64.25,53.5,95.91,66.63,C,17.3,Medium,No,Yes,Master's,Low,5,8
S5124,Maria,Smith,Mathematics,Female,21,67.79,Low,64.8,82.59,66.17,81.14,65.3,60.92,70.15,D,19.7,Medium,No,Yes,High School,Low,5,7.4
S5125,John,Brown,CS,Female,19,92.11,High,73.5,82.71,51.85,79.91,28.1,86.42,67.08,C,5.1,Low,Yes,No,High School,High,7,7
S5126,Sara,Jones,Mathematics,Male,19,87.32,High,82.83,78.47,61.5,91.93,19.6,82.95,69.55,C,20.8,Medium,Yes,Yes,Bachelor's,Low,10,8.7
S5127,John,Brown,Business,Male,20,99.61,High,41.81,68.64,61.9,64.07,27.3,57.91,53.61,F,17.2,Medium,No,No,Master's,High,7,4.6
S5128,Liam,Williams,Business,Male,19,80.68,Medium,57.43,80.49,66.78,78.89,29.3,59.79,62.11,D,10.6,Medium,Yes,Yes,High School,Medium,3,7.5
S5129,John,Johnson,CS,Female,22,73.16,Medium,76.51,86.43,97.17,88.87,74,66.45,81.57,B,5.4,Low,Yes,Yes,PhD,Low,1,4.6
S5130,Omar,Johnson,Engineering,Male,21,54.5,Low,61.44,97.99,90.24,74.54,14,87.85,71.01,B,8.9,Low,Yes,Yes,Master's,High,8,4.7
S5131,Ali,Jones,Engineering,Female,20,99.83,High,86.5,93.32,96.8,91.53,77.8,51.96,82.99,C,20,Medium,Yes,No,None,Medium,10,6.5
S5132,Liam,Johnson,Engineering,Male,18,77.58,Medium,79.1,87.67,99.93,56.56,52.3,70.35,74.32,C,21.5,High,No,Yes,None,Low,4,4.1
S5133,Liam,Johnson,Business,Female,24,85.02,High,54.06,81.69,71.69,86.69,38.5,83.26,69.32,C,21.2,High,No,No,None,Medium,4,6.5
S5134,Omar,Smith,Mathematics,Female,18,70.34,Medium,48.76,74.45,61.35,97.15,30,58.57,61.71,D,8.8,Low,Yes,Yes,None,Low,9,4
S5135,Ahmed,Jones,Business,Male,21,77.39,Medium,77.74,47.24,78,66.59,51.3,55.97,62.81,D,27.8,High,No,No,Master's,Low,7,7
S5136,Maria,Jones,Mathematics,Male,24,97.13,High,67.03,49.93,94.06,68.32,31.8,69.51,63.44,D,15.3,Medium,Yes,No,PhD,Medium,7,5.6
S5137,Sara,Johnson,Business,Male,18,58.32,Low,50.14,89.22,73.29,54.18,42.9,64.33,62.34,D,24.2,High,No,No,None,Medium,8,4.4
S5138,Omar,Johnson,Engineering,Male,22,64.62,Low,59.58,88.2,75.27,82.07,73.9,82.45,76.91,C,9.2,Low,No,No,PhD,High,1,7.9
S5139,Maria,Johnson,Engineering,Male,19,57.6,Low,58.18,76.87,56.72,77.62,62.6,98.48,71.75,C,16.8,Medium,No,Yes,High School,Low,9,5.9
S5140,Emma,Davis,Engineering,Male,21,89.61,High,46.49,66.33,71.02,52.02,74.8,50.22,60.15,F,18,Medium,Yes,No,High School,Medium,1,6.2
S5141,Maria,Williams,CS,Male,24,53.1,Low,72.81,41.56,69.35,87.61,71.3,95.12,72.96,C,24.3,High,Yes,Yes,Bachelor's,High,10,5.9
S5142,Emma,Brown,CS,Female,20,54.08,Low,85.82,59.63,67.58,91.46,81.5,71.66,76.28,C,20.5,Medium,Yes,Yes,Master's,Low,5,4.4
S5143,Omar,Williams,Mathematics,Male,19,64.92,Low,74.53,65.24,94.36,95.36,20.2,83.2,72.15,C,15,Medium,No,No,None,Low,9,6.3
S5144,Liam,Jones,CS,Male,18,75.71,Medium,89.58,69.15,52.97,77.29,99.5,92.55,80.17,C,12.1,Medium,No,No,PhD,Medium,3,7.3
S5145,Liam,Smith,Business,Female,18,70.31,Medium,47.65,95.76,98.61,72.63,47.6,78.67,73.49,C,29.3,High,No,No,PhD,Medium,2,8.5
S5146,Ahmed,Brown,Business,Male,20,52.24,Low,66.14,46.52,50.41,93.81,71.8,54.87,63.93,F,12.1,Medium,No,No,Master's,Medium,2,7.8
S5147,Omar,Smith,Mathematics,Male,22,97.87,High,76.56,71.13,97.28,69.93,67.8,57.03,73.29,C,8.2,Low,No,Yes,High School,Low,7,4.4
S5148,Emma,Davis,Mathematics,Male,20,97.64,High,80.56,62.08,77.4,82.77,56.6,89.46,74.81,C,12.5,Medium,No,Yes,Master's,Medium,5,4.8
S5149,Maria,Jones,Engineering,Male,21,63.97,Low,81.75,99.41,85.12,80.77,99.6,61.45,84.68,B,13.2,Medium,Yes,No,PhD,Medium,8,4.2
S5150,Maria,Davis,CS,Female,20,86.58,High,83.74,91.71,59.36,68.61,21.7,78.45,67.26,C,8.2,Low,No,No,Master's,High,5,4.6
S5151,Emma,Jones,Engineering,Female,18,78.93,Medium,79.09,66.33,82.71,54.34,42.2,71.4,66.01,D,22.7,High,No,No,High School,Medium,2,6.4
S5152,John,Smith,CS,Male,22,61.87,Low,45.65,99.98,94.1,51.07,12.8,65.18,61.46,C,20.5,Medium,Yes,Yes,High School,High,7,5.1
S5153,Ahmed,Smith,CS,Male,22,63.11,Low,81.72,70.84,56.97,71.41,18.2,89.35,64.75,C,12.9,Medium,Yes,Yes,None,Medium,7,7.2
S5154,Ali,Smith,Mathematics,Female,23,74.56,Medium,83.49,50.03,56.35,74.06,71.3,86.56,70.3,C,29.8,High,No,No,None,Medium,2,4.2
S5155,Liam,Jones,Engineering,Male,20,70.96,Medium,99.61,73.35,65.2,91.13,0.5,82.31,68.68,C,21.4,High,No,Yes,None,High,6,8.3
S5156,Sara,Johnson,Engineering,Female,21,64.56,Low,81.6,53.57,58.09,70.72,89,68.63,70.27,D,22.6,High,Yes,Yes,High School,Low,5,7.4
S5157,Maria,Smith,CS,Female,18,90.38,High,81.21,78.18,55.53,64.06,63.3,61.32,67.27,D,18.9,Medium,Yes,No,PhD,Low,4,8.8
S5158,Sara,Davis,CS,Female,19,74.07,Medium,70.89,96.25,83.92,73.1,44.1,75.79,74.01,C,18.8,Medium,Yes,Yes,None,Low,10,8.8
S5159,Ali,Brown,Mathematics,Male,22,82.74,Medium,92.08,87.17,60.69,61.9,33.1,90.86,70.97,C,5.5,Low,Yes,Yes,Master's,High,8,7.5
S5160,Omar,Jones,Business,Male,20,59.46,Low,99.81,56.39,83.35,54.57,12.6,78.78,64.25,C,24.3,High,No,No,PhD,Medium,8,4.8
S5161,Sara,Davis,Engineering,Male,23,76.68,Medium,86.74,57.81,93.1,55.65,92.2,98.51,80.67,B,27.8,High,Yes,Yes,Bachelor's,High,5,5.1
S5162,Ali,Williams,Engineering,Female,21,65.9,Low,76.75,44.16,82.6,65.96,71.2,50.77,65.24,D,8.1,Low,No,No,None,Low,4,5.4
S5163,Liam,Williams,Mathematics,Male,21,76.32,Medium,44.74,57.15,55.97,50.63,33.6,99.92,57,D,24.9,High,No,No,Bachelor's,High,9,6.1
S5164,Emma,Brown,Mathematics,Male,24,89.04,High,83.6,45.56,78.68,61.01,7.1,84.57,60.09,D,18.4,Medium,No,No,None,High,5,6.9
S5165,John,Johnson,Engineering,Female,18,88.45,High,82.51,69.97,69.68,89.38,32.6,91.63,72.63,C,12.1,Medium,Yes,No,PhD,Low,4,7.4
S5166,Liam,Smith,Engineering,Male,22,67.71,Low,86.53,82.5,67.17,61.73,18.5,66.75,63.86,C,28,High,No,Yes,Bachelor's,Medium,2,4.4
S5167,Maria,Jones,CS,Male,18,84.71,Medium,47.47,85.07,65.93,55.54,78.6,75.42,68.01,C,5.4,Low,Yes,No,High School,Medium,6,7.1
S5168,Ali,Davis,Business,Male,23,97.06,High,79.22,43.57,96.47,97.45,72,89.85,79.76,C,11.9,Medium,No,No,None,Low,5,4.3
S5169,Sara,Smith,Engineering,Female,19,81.28,Medium,57.74,60.4,87.13,81.12,49.8,88.03,70.7,C,27.2,High,Yes,Yes,Master's,Medium,6,8.1
S5170,Maria,Davis,Mathematics,Male,19,57.42,Low,85.62,57.29,56.69,53,88.6,66.7,67.98,D,17,Medium,Yes,Yes,Bachelor's,Low,1,4.2
S5171,John,Jones,CS,Female,19,83.99,Medium,54.42,46.26,73.8,53.11,18.1,66.22,51.99,F,20,Medium,No,Yes,Master's,Medium,6,6
S5172,Emma,Williams,CS,Female,21,55.25,Low,81.04,61.75,65.91,80.61,45.2,83.14,69.61,C,23.7,High,No,No,Bachelor's,Low,5,6.1
S5173,Omar,Smith,Mathematics,Female,22,93.61,High,57.7,57.96,98.9,77.01,71.1,96.68,76.56,C,8.7,Low,Yes,No,PhD,High,7,6.9
S5174,Maria,Brown,Mathematics,Male,18,75.83,Medium,40.54,78.07,98.9,53.42,6.8,71.94,58.28,D,10.4,Medium,No,Yes,Master's,High,1,4.5
S5175,Omar,Johnson,CS,Male,18,69.26,Low,78,93,65.98,61.22,37.3,67.65,67.19,C,30,High,Yes,Yes,None,High,3,8.7
S5176,Ali,Brown,Mathematics,Male,23,52.85,Low,46.8,67.29,67.61,96.45,57.2,94.73,71.68,C,10.9,Medium,No,Yes,High School,Low,2,5.9
S5177,John,Johnson,CS,Female,19,69.04,Low,79.56,84.8,79.97,78.6,36.7,84.15,73.96,B,18.5,Medium,Yes,No,PhD,High,6,6
S5178,Sara,Davis,Mathematics,Female,22,95.16,High,95.54,48.76,73.97,72.02,48,69.41,67.95,D,12.5,Medium,No,Yes,Bachelor's,High,1,5.2
S5179,John,Smith,CS,Male,22,51.05,Low,98.15,93.7,60.66,62.51,60.8,52.86,71.45,C,26.3,High,Yes,No,None,Medium,3,7.9
S5180,John,Smith,Engineering,Female,23,73.73,Medium,54.16,49.16,83.02,56.68,36.8,86.07,60.98,D,29,High,No,No,Bachelor's,High,4,4
S5181,Ahmed,Johnson,Engineering,Male,20,96.56,High,88.56,51.53,66.71,70.13,10.6,67.64,59.2,D,8.5,Low,Yes,Yes,Master's,Low,6,4.5
S5182,John,Williams,Mathematics,Male,22,69.74,Low,61.21,46.39,82.69,96.12,13.9,53.53,58.97,F,20,Medium,Yes,No,Master's,Low,5,6.4
S5183,John,Jones,Business,Male,22,71.41,Medium,94.03,58.58,69.18,52.44,52.7,80.61,67.92,C,25.3,High,Yes,Yes,High School,High,5,8.8
S5184,Liam,Brown,Engineering,Male,18,78.93,Medium,87.25,73.14,85.01,99.55,17.5,66.15,71.43,C,25.6,High,No,No,Master's,Medium,5,4.2
S5185,Maria,Davis,CS,Male,23,73.15,Medium,44.44,99.28,83.39,60.39,89,66.92,73.9,C,16,Medium,No,No,PhD,High,1,4.3
S5186,Sara,Brown,Business,Male,22,58.43,Low,64.43,87.6,75.44,70.44,83.4,73.96,75.88,C,10.6,Medium,Yes,Yes,Bachelor's,Low,8,7.6
S5187,Liam,Brown,CS,Male,22,50.93,Low,60.24,62.83,85.24,52.25,34.9,85.87,63.56,C,14.7,Medium,No,Yes,Bachelor's,High,10,7.7
S5188,Liam,Davis,CS,Female,18,80.49,Medium,87.11,74.55,73.05,79.24,83.1,63.82,76.81,C,23.8,High,No,Yes,PhD,Medium,2,8.5
S5189,Maria,Davis,Engineering,Male,22,96.04,High,64.62,77.4,55.81,74.18,53.3,54.05,63.23,D,29.8,High,No,Yes,Master's,High,6,6.9
S5190,Maria,Smith,Mathematics,Female,18,55.32,Low,81.08,89.36,59.11,83.34,15.9,71.22,66.67,C,18.9,Medium,Yes,No,Master's,Low,7,6
S5191,Ali,Brown,Mathematics,Female,20,60.55,Low,76.15,84.19,62.3,77.13,61.4,52.75,68.99,D,9.9,Low,Yes,No,PhD,Low,10,6.3
S5192,Maria,Jones,CS,Male,21,68.51,Low,98.54,74.16,53.16,69.91,67.9,84.86,74.76,C,6,Low,Yes,Yes,High School,Medium,10,6.2
S5193,Ahmed,Jones,Engineering,Female,24,90.44,High,96.27,80.15,85.57,86.89,8.4,97.96,75.87,B,28.6,High,No,Yes,None,Medium,4,8.9
S5194,Ahmed,Johnson,CS,Female,18,63.46,Low,65.66,84.76,68.37,51.25,31.4,82.94,64.06,C,17.1,Medium,No,No,None,Medium,8,5.9
S5195,Liam,Davis,Business,Female,18,94.1,High,83.41,47.99,54.68,77.05,0.5,63.77,54.57,F,22.9,High,No,No,Master's,Low,1,4.5
S5196,Omar,Smith,CS,Male,22,52.75,Low,89.77,52.03,91,55.69,31.6,59.09,63.2,D,21.5,High,No,No,None,High,9,5.4
S5197,Ali,Jones,Engineering,Male,18,97.05,High,93.93,81.32,84.18,71.8,33.5,61.64,71.06,C,27.3,High,Yes,No,None,Medium,4,8.8
S5198,Omar,Williams,CS,Male,23,78.04,Medium,44.09,91.03,72.61,89.56,63,61.08,70.23,C,11.7,Medium,No,Yes,None,Medium,10,6.1
S5199,Omar,Smith,Engineering,Male,19,82.94,Medium,58.12,64.56,62.37,57.12,19.9,65.69,54.63,D,16,Medium,No,Yes,Master's,High,9,5.6
S5200,Liam,Smith,Mathematics,Male,19,68.38,Low,59.21,98.79,57.59,96.79,3,54.87,61.71,D,27.8,High,Yes,Yes,Bachelor's,High,2,5.6
S5201,Emma,Jones,Engineering,Female,20,89.1,High,66.07,52.96,72.92,94.43,31.6,94.79,68.8,C,19.6,Medium,No,No,Master's,Medium,10,4
S5202,Liam,Williams,Business,Female,18,58.33,Low,50.16,65,94.26,70.75,82.6,94.26,76.17,C,6.8,Low,No,Yes,Master's,High,8,7.2
S5203,Sara,Johnson,Engineering,Male,23,52.45,Low,69.77,62.71,59.42,50.3,39.9,80.76,60.48,D,9.9,Low,No,Yes,High School,Medium,5,7.6
S5204,Sara,Jones,Business,Female,22,69.78,Low,79.79,95.82,78.43,89.49,41.5,53.1,73.02,C,10.9,Medium,Yes,Yes,High School,Medium,7,5.8
S5205,Maria,Williams,Business,Female,22,92.68,High,69.84,57.12,98.08,94.04,46.9,90.2,76.03,C,29.8,High,No,No,Master's,Medium,5,8.4
S5206,Maria,Smith,CS,Female,24,87.75,High,79.95,68.25,81.86,58.74,75.2,53.09,69.52,D,10.6,Medium,Yes,Yes,PhD,High,6,7.7
S5207,Emma,Williams,Business,Female,21,75.86,Medium,43.99,51.23,72,95.81,48,55.32,61.06,F,26.7,High,No,No,PhD,Medium,7,7
S5208,Maria,Smith,Engineering,Male,20,78.61,Medium,92.56,71.28,85.82,95.7,9.1,66.26,70.12,C,7,Low,Yes,No,High School,High,9,7.5
S5209,Sara,Jones,Mathematics,Male,23,56.49,Low,96.34,91.44,91.23,73.56,20.6,71.57,74.12,B,9.5,Low,Yes,Yes,High School,Low,6,7.8
S5210,Omar,Davis,Engineering,Male,23,92.03,High,77.07,58.24,79.53,89.9,18.8,67.69,65.21,D,26.8,High,Yes,No,Bachelor's,High,1,6.6
S5211,Liam,Jones,Mathematics,Female,24,89.35,High,92.88,88.65,93.59,72.25,50.8,58.26,76.07,C,27.5,High,Yes,No,High School,High,1,6
S5212,John,Brown,Business,Female,24,82.82,Medium,47.89,94.68,75.73,78.2,3,55.61,59.19,D,9.4,Low,No,Yes,None,Low,1,4.6
S5213,Ahmed,Brown,CS,Male,22,73.31,Medium,87.85,44.38,91.5,65.99,28.4,92.97,68.52,C,10.7,Medium,Yes,Yes,Master's,Low,10,6
S5214,John,Brown,Business,Male,21,98.22,High,47.15,85.39,97.6,57.97,60.7,68.16,69.5,C,18.3,Medium,No,No,Master's,Medium,5,6.8
S5215,John,Jones,Business,Female,22,93.95,High,64.48,55.32,75.06,87.33,35.5,60.93,63.1,D,6.3,Low,Yes,No,Master's,Low,6,8.7
S5216,Sara,Johnson,Mathematics,Male,21,82.22,Medium,59.43,50.52,80.25,50.07,70.8,74.35,64.24,D,28.6,High,Yes,Yes,Bachelor's,High,6,4.8
S5217,John,Jones,Engineering,Male,19,68.59,Low,75.14,76.07,80.47,78.98,39.1,51.84,66.93,D,14.1,Medium,Yes,Yes,Bachelor's,Medium,9,7.8
S5218,Liam,Davis,CS,Female,23,80.9,Medium,58.09,82.34,89.07,93.23,97.9,80.01,83.44,B,17.2,Medium,No,No,None,Medium,10,5.2
S5219,Emma,Williams,CS,Female,24,78.77,Medium,78.24,63.69,91.15,61.06,96.5,62.42,75.51,C,7.6,Low,Yes,No,Master's,Low,1,8.8
S5220,Ali,Jones,CS,Male,19,69.71,Low,62.04,42.35,51.36,66.64,80,79.91,63.72,D,5.8,Low,Yes,No,None,Low,3,7
S5221,Maria,Jones,CS,Female,22,65.33,Low,91.65,94.52,86.67,79.37,95.4,80.71,88.05,B,16.7,Medium,Yes,No,High School,Low,4,6.2
S5222,Ali,Smith,Engineering,Male,20,70.35,Medium,78.03,83.84,89.19,62.34,20.5,90.46,70.73,B,8,Low,No,Yes,Master's,Medium,9,5.7
S5223,Omar,Smith,CS,Female,18,78.7,Medium,52.92,56.3,85.02,92.37,75.1,61.5,70.54,D,20.8,Medium,No,No,None,Medium,1,5
S5224,Liam,Smith,Mathematics,Female,20,71.41,Medium,60.17,69.81,85.68,68.33,32.2,73.17,64.89,D,24.9,High,Yes,No,Bachelor's,Low,8,7.6
S5225,Liam,Jones,Mathematics,Male,20,63.18,Low,90.85,41.67,52.07,79.08,72.5,98.09,72.38,C,5.8,Low,Yes,No,Bachelor's,Medium,3,7.2
S5226,Ahmed,Johnson,CS,Female,18,88.05,High,63.19,60.36,72.1,61.31,37.4,86.36,63.45,D,20.3,Medium,No,No,Bachelor's,Medium,8,8.5
S5227,Liam,Williams,CS,Male,23,76.57,Medium,72.15,71.35,90.91,52.07,28.9,98.77,69.03,C,25.4,High,Yes,Yes,None,Medium,2,7
S5228,Maria,Williams,Engineering,Female,19,53.38,Low,78.94,71.03,96.7,58.69,95.9,96.37,82.94,B,16,Medium,Yes,Yes,None,Medium,6,4.8
S5229,Liam,Davis,Engineering,Male,19,68.42,Low,60.87,52.49,61.47,52.31,21,80.54,54.78,D,29,High,No,Yes,None,Medium,2,7.4
S5230,John,Johnson,CS,Female,23,94.25,High,57.64,86.6,78.96,73.43,75.9,63.2,72.62,C,7.8,Low,Yes,Yes,PhD,High,7,8.4
S5231,Ahmed,Johnson,Engineering,Female,18,87.76,High,68.52,57.93,90.22,79.33,67.5,87.85,75.23,C,13.1,Medium,No,No,Master's,Medium,6,9
S5232,Maria,Williams,Business,Male,21,66.16,Low,52.89,74.82,87.62,52.23,30.3,84.91,63.8,C,10.8,Medium,Yes,Yes,PhD,Low,7,7.4
S5233,Emma,Brown,CS,Female,20,96.91,High,57.05,56.29,80.94,54.52,45.8,79.44,62.34,D,29.9,High,No,Yes,PhD,Medium,9,5.4
S5234,Emma,Smith,Engineering,Male,22,53.83,Low,43.72,65.51,50.93,74.28,14.3,84.89,55.61,D,12.4,Medium,No,No,High School,Medium,10,6.8
S5235,Emma,Smith,Mathematics,Female,19,98.06,High,58.24,52.45,86.19,89.96,92.1,80.68,76.6,C,14.7,Medium,Yes,No,High School,Low,9,6.6
S5236,Emma,Williams,CS,Female,23,62.29,Low,59.24,77.98,88.66,81.4,96.8,75.97,80.01,C,26.2,High,Yes,No,Bachelor's,High,6,6.6
S5237,John,Johnson,CS,Male,22,50.45,Low,97.71,65.54,86.14,55.24,73.2,70.8,74.77,C,28.2,High,Yes,No,PhD,Low,8,4.4
S5238,Liam,Davis,Mathematics,Female,24,71.69,Medium,75.38,40.97,88.29,94.38,84.9,52.24,72.69,D,28.4,High,No,No,High School,Low,10,5
S5239,Ali,Brown,Mathematics,Female,18,67.95,Low,87.24,41.69,71.55,95.87,8.3,93.28,66.32,C,19,Medium,Yes,Yes,PhD,Low,6,6.6
S5240,Maria,Williams,Engineering,Male,22,76.95,Medium,42.72,68.27,99.69,66.25,38.4,93.28,68.1,C,21.6,High,No,Yes,Master's,Medium,10,8
S5241,John,Smith,Mathematics,Female,22,89.84,High,46.39,50.99,88.54,80.8,33.1,79.7,63.25,D,13.7,Medium,No,Yes,PhD,Medium,2,4.9
S5242,Emma,Jones,Business,Male,20,92.12,High,88.87,75.1,78.93,74.62,56.5,63.39,72.9,C,20.2,Medium,Yes,No,Bachelor's,Medium,5,4.8
S5243,Omar,Johnson,CS,Male,18,70.06,Medium,77.41,64.49,96.71,97.1,18.3,51.41,67.57,D,12.6,Medium,Yes,No,None,Low,5,7.8
S5244,Liam,Jones,Business,Male,22,71.49,Medium,51.46,79.27,95.41,75.44,56.3,50.07,67.99,D,23.7,High,Yes,Yes,Bachelor's,Medium,4,7.5
S5245,Ali,Davis,Engineering,Female,19,57.41,Low,64.29,97.14,90.73,98,65.4,53.65,78.2,C,12.7,Medium,Yes,Yes,PhD,High,9,6.4
S5246,Omar,Williams,Mathematics,Female,18,52.38,Low,72.32,71.72,78.18,59.97,13.2,67.99,60.56,D,27,High,Yes,No,PhD,Medium,2,4.3
S5247,Ahmed,Smith,CS,Male,19,82.06,Medium,90.62,87.24,76.36,67.28,13.2,59.42,65.69,C,8.6,Low,Yes,No,None,Medium,7,6.4
S5248,Omar,Brown,Mathematics,Female,23,53.22,Low,43.62,85.18,66.44,89.07,3.5,63.25,58.51,D,19.3,Medium,Yes,Yes,Bachelor's,Low,6,8.2
S5249,Ahmed,Jones,Mathematics,Male,23,86.69,High,75.8,95.31,62.54,89.18,76.1,84.98,80.65,B,18,Medium,Yes,No,Bachelor's,High,3,4.1
S5250,Ahmed,Brown,Engineering,Female,24,76.95,Medium,83.02,52.84,75.62,86.61,33.1,97.96,71.53,C,11.6,Medium,No,Yes,PhD,High,7,4.5
S5251,Emma,Davis,Engineering,Male,21,59.93,Low,98.67,89.64,78.89,92.98,22.5,60.34,73.84,C,5.7,Low,No,Yes,Master's,High,8,8
S5252,Ahmed,Smith,Engineering,Male,23,76.98,Medium,88.43,94.33,62.23,85.13,77.8,73.28,80.2,B,8.7,Low,No,Yes,High School,Medium,4,6.6
S5253,Sara,Jones,Engineering,Female,22,59.15,Low,56.57,63.57,96.13,81.8,14.3,99.57,68.66,C,29.2,High,Yes,Yes,PhD,High,8,7.3
S5254,Maria,Davis,CS,Male,18,71.94,Medium,82.57,58.83,77.86,72.95,42.7,96.58,71.92,C,28.5,High,No,Yes,PhD,Low,6,7.7
S5255,Maria,Brown,Business,Male,23,89.98,High,85.8,97.12,76.33,73.35,74.5,67.62,79.12,C,8,Low,No,No,High School,High,5,5.5
S5256,Emma,Brown,Business,Female,19,73.1,Medium,83.78,77.66,71.78,70.31,57.4,65.98,71.15,C,14.4,Medium,Yes,Yes,None,Medium,8,5.5
S5257,Sara,Jones,CS,Male,22,57.43,Low,89.21,62.84,52.9,81.01,55.4,62.11,67.25,D,16.6,Medium,No,Yes,PhD,High,6,5.3
S5258,Omar,Smith,Mathematics,Male,23,86.19,High,94.22,87.51,94.12,70.33,15.7,57.77,69.94,C,17,Medium,No,No,Master's,High,10,4.8
S5259,John,Brown,CS,Female,20,59.34,Low,45.91,58.27,65.85,57.37,18.1,73,53.08,F,12.5,Medium,No,No,None,Low,8,5.5
S5260,Omar,Williams,Business,Male,19,86.93,High,46.29,50.58,82.12,55.33,58.3,67.06,59.95,D,27.8,High,Yes,No,None,High,6,8.8
S5261,Liam,Davis,Business,Male,24,73.97,Medium,87.78,72.64,80.37,96.22,2.4,87.24,71.11,C,27.7,High,Yes,No,None,Medium,4,4.4
S5262,John,Jones,CS,Male,24,72.69,Medium,55.14,73.97,79.22,51.24,86.9,61.84,68.05,D,5.5,Low,Yes,Yes,PhD,Medium,2,5.2
S5263,Ahmed,Johnson,Engineering,Male,24,92.57,High,43.51,89.54,76.29,55.27,35,86.82,64.41,C,21.3,High,Yes,Yes,None,High,3,5.6
S5264,Ali,Johnson,Mathematics,Male,19,85.43,High,64.07,67.42,59.07,72.27,41.7,64.41,61.49,D,6.9,Low,No,Yes,Bachelor's,Low,7,4.8
S5265,John,Smith,CS,Male,24,51.65,Low,89.19,88.88,64.03,63.15,25.8,79.64,68.45,C,19.9,Medium,No,Yes,PhD,Low,6,4.4
S5266,Ali,Williams,Business,Male,21,64.81,Low,47.59,58.68,76.21,70.29,87.7,81.92,70.4,D,26.7,High,No,No,PhD,Medium,6,4.8
S5267,Maria,Brown,Engineering,Male,20,93.55,High,80.31,74.52,89.47,55.87,64.3,83.59,74.68,C,21.2,High,No,No,High School,Low,9,6.6
S5268,Ali,Johnson,Mathematics,Female,21,50.92,Low,40.22,52.51,71.6,56.55,45,58.77,54.11,F,16.7,Medium,Yes,No,None,High,5,7
S5269,Maria,Smith,Business,Male,23,77.26,Medium,46.58,63.13,60.2,90.03,58.5,64.14,63.76,D,28.9,High,No,Yes,PhD,Low,9,5.1
S5270,Sara,Davis,Mathematics,Male,20,86.39,High,61.05,91.45,54.4,87.96,38,62.31,65.86,D,23.7,High,No,No,Master's,Low,1,6.5
S5271,Sara,Williams,Engineering,Female,19,81.09,Medium,45.02,52.96,83.15,55.21,46.6,78.81,60.29,D,11.2,Medium,Yes,Yes,Master's,Medium,3,4
S5272,Emma,Williams,Business,Male,21,88.03,High,90.75,88.61,71.17,83.39,35.8,53.79,70.59,C,14.7,Medium,No,Yes,PhD,High,5,7
S5273,Emma,Smith,Engineering,Male,22,86.28,High,91.84,56.97,56.27,80.47,41.1,75.91,67.09,D,24,High,No,No,PhD,Medium,7,4
S5274,Ahmed,Smith,CS,Male,20,84.6,Medium,85.33,42.07,83.72,85.67,31.5,54.37,63.78,D,5.5,Low,Yes,No,Master's,Low,5,7.2
S5275,John,Brown,CS,Male,19,91.08,High,54.55,46.6,60.38,73.72,7.8,66.85,51.65,F,6.6,Low,Yes,Yes,Master's,Medium,4,6.4
S5276,Ahmed,Smith,Mathematics,Male,18,82.28,Medium,71.39,84.75,75.45,63.5,3.7,84.34,63.86,C,26.5,High,Yes,No,Bachelor's,Low,5,4.5
S5277,Maria,Brown,Engineering,Male,20,70.12,Medium,51.05,55.72,65.31,83.18,17.4,70.63,57.22,D,6.1,Low,Yes,Yes,Master's,Medium,1,4.4
S5278,Ahmed,Brown,Engineering,Female,20,73.6,Medium,56.88,79.25,96.58,68.57,25.2,64.02,65.08,C,22,High,Yes,No,Bachelor's,Low,5,4
S5279,Ali,Jones,Mathematics,Female,23,85.84,High,70.96,81.95,61.41,60.95,89,80.79,74.18,C,13,Medium,No,Yes,PhD,Medium,9,6.8
